Date	Time	Document ID	URL	Input Name	Keywords	Information Type	Source Type	Source Name	Source Domain	Content Type	Author Name	Author Handle	Title	Opening Text	Hit Sentence	Image	Hashtags	Links	Country	Region	State	City	Language	Sentiment	Keyphrases	Reach	Global Reach	National Reach	Local Reach	AVE	Social Echo	Editorial Echo	Engagement	Shares	Quotes	Likes	Replies	Reposts	Comments	Reactions	Views	Estimated Views	Document Tags	Custom Categories	Custom Fields
2025-10-18	16:00	"""1760792430000_vBhvcHdOLXYseSUH5ILgZ51QTqIA"""	https://twitter.com/AWQAF_KSA/statuses/1979533046324883807	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		الهيئة_العامة_للأوقاف تصدر لائحة إنشاء الأوقاف أو تمويلها من خلال جمع التبرعات. للاطلاع على اللائحة: https://t.co/kW8b5Fsph4 https://t.co/MD ...		https://pbs.twimg.com/media/G3i2zHJXAAAQiys.png	#الهيئة_العامة_للأوقاف	"""https://www.awqaf.gov.sa/ar/rules-and-regulations/"";""https://x.com/AWQAF_KSA/status/1979533046324883807/photo/1"""	Saudi Arabia				Arabic	neutral		178530				1,651.40			551	160	10	289	16	150		375	127135				
2025-10-17	16:28	"""1760707737000_X3h54gtPFdWQcTrI704RjA-sgwEA"""	https://twitter.com/AWQAF_KSA/statuses/1979177816991105177	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		... سعيًا منها لتبادل الخبرات وتوسيع مجالات التعاون مع المؤسسات الوقفية في مختلف أنحاء العالم؛ شاركت #الهيئة_العامة_للأوقاف في منتدى الزكاة ...		https://pbs.twimg.com/media/G3dzs1mX0AERKkp.jpg	#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1979177816991105177/photo/1"""	Saudi Arabia				Arabic	neutral	مختلف أنحاء	178525				1,651.36			19	8	1	8	2	7		9	3857				
2025-10-09	18:03	"""1760022199000_UQmOVfZpeYy5yVTMfTrecMAyGnEA"""	https://twitter.com/AWQAF_KSA/statuses/1976302463142809823	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		بحضور سمو أمير منطقة المدينة المنورة، شاركت #الهيئة_العامة_للأوقاف في #الملتقى_العلمي25 لأبحاث الحج والعمرة والزيارة مستعرضةً إسهاماتها في خ ...		https://pbs.twimg.com/media/G208YL0WQAAdhGd.jpg	#الملتقى_العلمي25;#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1976302463142809823/photo/1"""	Saudi Arabia				Arabic	positive	التاريخي للأوقاف;ضيوف الرحمن والدور;والعمرة	178499				1,651.12			17	5		11	1	5		11	2004				
2025-10-09	15:00	"""1760011236000_Qn6GyKPcH3njiA01zjNLYBNapbUA"""	https://twitter.com/AWQAF_KSA/statuses/1976256480283152651	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		استفد من خدمة تفويض استثمار الأموال عبر منصة أوقاف للخدمات الرقمية، وابدأ رحلة استثمارية آمنة تحقق الشفافية وتضمن تنفيذ شروط الواقفين. https ...		https://pbs.twimg.com/media/G20Sx3qXMAEJh2n.jpg	#الهيئة_العامة_للأوقاف;#لكل_وقف_وواقف	"""https://www.awqaf.gov.sa/ar/services"";""https://x.com/AWQAF_KSA/status/1976256480283152651/photo/1"""	Saudi Arabia				Arabic	neutral		178495				1,651.08			16	6		6	1	6		9	1860				
2025-10-09	13:33	"""1760005983000_ZQGLHCuUrMi5cT2VgWXkUBhPZOgA"""	https://twitter.com/AWQAF_KSA/statuses/1976234447054770481	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		تعال_معنا واستفد من خدمات #الهيئة_العامة_للأوقاف في #التطبيق_الوطني_الشامل توكلنا https://t.co/ZBKFrPisIg		https://pbs.twimg.com/media/G2z-vY0XUAAjZ3b.jpg	#التطبيق_الوطني_الشامل;#الهيئة_العامة_للأوقاف;#تعال_معنا	"""https://x.com/AWQAF_KSA/status/1976234447054770481/photo/1"""	Saudi Arabia				Arabic	neutral		178491				1,651.04			23	7		10	3	7		13	8466				
2025-10-08	22:51	"""1759953112000_GfxlbCfpFFhzNVM8QMerZFt4jHAA"""	https://twitter.com/AWQAF_KSA/statuses/1976012689253036073	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Quote	الهيئة العامة للأوقاف	@awqaf_ksa		QT @TawakkalnaApp: #تعال_معنا في #التطبيق_الوطني_الشامل توكلنا https://t.co/9PVKe4TA4d ; #تعال_معنا في #توكلنا التطبيق الوطني الشامل 🇸🇦 http ...		https://video.twimg.com/amplify_video/1975937074835410944/vid/avc1/1920x1080/HxVnaEUP6FBio97q.mp4	#التطبيق_الوطني_الشامل;#تعال_معنا;#توكلنا	"""https://twitter.com/1246005840970219520/status/1975941613219144127"";""https://x.com/TawakkalnaApp/status/1975941613219144127/video/1"""	Saudi Arabia				Arabic	neutral		178465				1,650.80			15	3		12		3		12	4178				
2025-10-08	19:41	"""1759941669000_WRTcKADlzqAae9W8nzm_sr7ViKwA"""	https://twitter.com/AWQAF_KSA/statuses/1975964693685534827	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		1050 وقفًا استفاد من نتائج خدمة تفويض استثمار الأموال؛ استثمار آمن، شروط مُفعّلة، وأثر مستدام. ابدأ بالاستعلام عن رصيد وقفك لتتمكن من تفويض ...		https://pbs.twimg.com/media/G2wJZqqXEAAtNk3.jpg	#الهيئة_العامة_للأوقاف;#لكل_وقف_وواقف	"""https://www.awqaf.gov.sa/ar/services/"";""https://x.com/AWQAF_KSA/status/1975964693685534827/photo/1"""	Saudi Arabia				Arabic	neutral		178450				1,650.66			84	35	11	38	3	24		46	659727				
2025-10-08	21:10	"""1759947014000_PfG3gHXz2HZh3MQLaVZKlNcYvxIA"""	https://twitter.com/AWQAF_KSA/statuses/1975987113951945165	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Repost	الهيئة العامة للأوقاف	@awqaf_ksa		RT @EmadAlkharashi: أسهم التمكين الذي منحه قرار مجلس الوزراء للهيئة العامة للأوقاف في صلاحية استثمار أموال الأوقاف التي نُزعت ملكيتها للمصلح ...				"""https://twitter.com/awqaf_ksa/status/1975964693685534827"""	Saudi Arabia				Arabic	neutral	التمكين;العامة للأوقاف	178443				1,650.60															
2025-10-08	15:55	"""1759928153000_8Mwlo--peBgTASE00yZF02fuBtsA"""	https://twitter.com/AWQAF_KSA/statuses/1975908005230125559	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		الهيئة_العامة_للأوقاف تعلن عن توزيع أرباح عن العام المالي 2024م للأوقاف التي لها أموال مودعة لديها. https://t.co/paMqzO0OYx		https://pbs.twimg.com/media/G2vV19bWAAAv-ut.png	#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1975908005230125559/photo/1"""	Saudi Arabia				Arabic	neutral	المالي 2024م	178436				1,650.53			64	24	3	32	5	21		35	37286				
2025-10-07	17:00	"""1759845620000_zDadQu0k1vdfLbWOp35Yw4Pzf90A"""	https://twitter.com/AWQAF_KSA/statuses/1975561836553461826	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		ضمن جهودها المستمرة لتطوير أعمال النظارة، عقدت #الهيئة_العامة_للأوقاف ورشة عمل في مدينة أبها، لتعريف النظار بجدول المخالفات والجزاءات، والتأ ...		https://pbs.twimg.com/media/G2qa_ETWEAAu6ih.jpg	#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1975561836553461826/photo/1"""	Saudi Arabia				Arabic	neutral	التنظيمية المعتمدة;المستمرة لتطوير	178426				1,650.44			12	3		7	1	3		8	2048				
2025-10-06	17:04	"""1759759498000_UgJUu-_vtacXBZJIVxlRGpteg7gA"""	https://twitter.com/AWQAF_KSA/statuses/1975200612280057981	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		يسهم الالتزام بمعايير الحوكمة المالية للوقف في تحقيق الاستدامة المالية للكيانات الوقفية، وحمايتها وتعزيز دورها التنموي في المجتمع. #الهيئة_ا ...		https://pbs.twimg.com/media/G2lSeSEXAAA8WB6.jpg	#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1975200612280057981/photo/1"""	Saudi Arabia				Arabic	positive	المالية للكيانات;المالية للوقف	178383				1,650.04			21	6		12	2	6		13	3208				
2025-10-05	15:30	"""1759667404000_z9125mE4mT_G5WtoLeon961TSmMA"""	https://twitter.com/AWQAF_KSA/statuses/1974814343322628572	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Repost	الهيئة العامة للأوقاف	@awqaf_ksa		RT @DgaGovSa: 5 خدمات حكومية تتنافس على الفوز بأفضل خدمة رقمية ضمن جائزة الحكومة الرقمية. موعدنا #ملتقى_الحكومة_الرقمية 2025 لإعلان النتائج. ...		https://pbs.twimg.com/media/G2fXSK-XkAAxrrS.jpg	#ملتقى_الحكومة_الرقمية	"""https://dga.gov.sa/ar/DGF"";""https://x.com/DgaGovSa/status/1974783979682492816/photo/1"""	Saudi Arabia				Arabic	neutral	دبليو ماريوت	178372				1,649.94															
2025-10-02	19:00	"""1759420809000_XGIxkrp21V0znnr846DBLHKOiKIA"""	https://twitter.com/AWQAF_KSA/statuses/1973780050265641373	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		الهيئة_العامة_للأوقاف في شهر سبتمبر https://t.co/6ZmzgAFdxM		https://pbs.twimg.com/media/G2RGer4XMAAud6M.jpg	#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1973780050265641373/photo/1"""	Saudi Arabia				Arabic	neutral		178324				1,649.50			14	4		10		4		10	3130				
2025-10-01	14:13	"""1759317235000_Dlt9HrEWDdKSgpCzYydY3Wkd-EUA"""	https://twitter.com/AWQAF_KSA/statuses/1973345630035779818	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		وقّعت #الهيئة_العامة_للأوقاف مذكرة تفاهم مع وزارة الأوقاف والشؤون الدينية بسلطنة عُمان؛ وذلك بهدف تعزيز التعاون وتبادل الخبرات لتطوير الأوقا ...		https://pbs.twimg.com/media/G2K7LypXEAA0k3f.jpg	#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1973345630035779818/photo/1"""	Saudi Arabia				Arabic	neutral	الدينية بسلطنة;مذكرة تفاهم	178316				1,649.42			37	12	1	24		11		25	9241				
2025-10-01	14:48	"""1759319337000_iWSfl8Jzkf9JxhXMBBV4hnrwBk8A"""	https://twitter.com/AWQAF_KSA/statuses/1973354446844469264	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Repost	الهيئة العامة للأوقاف	@awqaf_ksa		RT @meraoman: وقّعت سلطنة #عُمان والمملكة العربية السعودية بمسقط اليوم، على مذكرة تفاهم تهدف إلى تعزيز التعاون الثنائي في مجال الأوقاف ويأتي ...		https://pbs.twimg.com/media/G2KL79KWQAAQENR.jpg	#عُمان	"""https://x.com/meraoman/status/1973293460376440961/photo/1"""	Saudi Arabia				Arabic	positive	الأخوية المتينة	178309				1,649.36															
2025-10-01	20:04	"""1759338282000_FiNHZwPMws1IU6YHsUwmajmOAHcA"""	https://twitter.com/AWQAF_KSA/statuses/1973433904221790572	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Repost	الهيئة العامة للأوقاف	@awqaf_ksa		RT @meraoman: على هامش زيارة سعادة عماد بن صالح الخراشي محافظ الهيئة العامة للأوقاف بالمملكة العربية السعودية الشقيقة نظمت وزارة الأوقاف وال ...		https://pbs.twimg.com/media/G2L_ZU3WAAEu-tv.jpg		"""https://x.com/meraoman/status/1973420405110222971/photo/1"""	Saudi Arabia				Arabic	neutral	الدينية والهيئة;العامة للأوقاف;عماد بن صالح الخراشي;مشتركة بهدف	178307				1,649.34															
2025-10-01	19:51	"""1759337496000_zwnO7iBK48lOjOANTCnupHnSt2wA"""	https://twitter.com/AWQAF_KSA/statuses/1973430607394029852	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		بحضور عدد من قيادات #الهيئة_العامة_للأوقاف شاركت الهيئة في ورشة عمل مشتركة مع وزارة الأوقاف والشؤون الدينية بسلطنة عُمان، استعرضت خلالها الأ ...		https://pbs.twimg.com/media/G2MIWa1WUAAuajY.jpg	#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1973430607394029852/photo/1"""	Saudi Arabia				Arabic	neutral	الدينية بسلطنة;الوقفية بالمملكة	178307				1,649.34			21	7		13		7		14	5392				
2025-09-30	15:00	"""1759233613000_B3uttZrwRsF8HqrEp-PnTm1TmBcA"""	https://twitter.com/AWQAF_KSA/statuses/1972994891392184788	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		التجاوب مع استفسارات #الهيئة_العامة_للأوقاف واجب نظامي، يعزز مبدأ الشفافية، ويسهم في حفظ الحقوق، ويؤكد الالتزام بتحقيق الأثر الوقفي. 🔗 للاطل ...		https://pbs.twimg.com/media/G2F8YaeWwAAU944.jpg	#الهيئة_العامة_للأوقاف	"""https://digitalcms.awqaf.gov.sa/sites/default/files/2025-07/jdwl_almkhalfat_waljzaat.pdf"";""https://x.com/AWQAF_KSA/status/1972994891392184788/photo/1"""	Saudi Arabia				Arabic	neutral		178301				1,649.28			20	4		13	1	4		15	3198				
2025-09-29	14:05	"""1759143907000_dn8xdkF0b8uaKJfFi9DxUIf_evcA"""	https://twitter.com/AWQAF_KSA/statuses/1972618638365544632	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		"نظّمت #الهيئة_العامة_للأوقاف ورشة عمل بعنوان ""المنتجات الاستثمارية الوقفية"" في مدينة أبها، حيث استعرضت إسهاماتها في تحسين آلية إنشاء ترخيص ا ..."		https://pbs.twimg.com/media/G2AmH8MWUAAly8m.jpg	#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1972618638365544632/photo/1"""	Saudi Arabia				Arabic	neutral		178270				1,649.00			16	3		10	1	3		12	59				
2025-09-23	13:00	"""1758621634000_-tjMBjCzUTHwUC3sskGNFbdlT3kA"""	https://twitter.com/AWQAF_KSA/statuses/1970428064640467417	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Repost	الهيئة العامة للأوقاف	@awqaf_ksa		RT @EmadAlkharashi: في #اليوم_الوطني_السعودي95 من أصالة الماضي وعبق التاريخ الحافل بالإنجازات، تتواصل مسيرة البناء والعطاء والازدهار بقيادة ...			#اليوم_الوطني_السعودي95;#عزنا_بطبعنا		Saudi Arabia				Arabic	positive		178189				1,648.25															
2025-09-23	19:12	"""1758643942000_xYiUzQ81l8Q8lK8pVTAyphEhsYgA"""	https://twitter.com/AWQAF_KSA/statuses/1970521634244264014	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Repost	الهيئة العامة للأوقاف	@awqaf_ksa		RT @KingSalman: في ذكرى يومنا الوطني، نحمد الله على ما تحقق من إنجازات في بلادنا الغالية، ووحدة وطنية قامت على الشريعة الإسلامية والعدل.					Saudi Arabia				Arabic	positive	الإسلامية والعدل	178184				1,648.20															
2025-09-15	20:53	"""1757958802000_RzvVfyn4ZWEaA5wXh897HH3dCbMA"""	https://twitter.com/AWQAF_KSA/statuses/1967647949044998473	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		... أقام #مركز_ريادة الذراع المعرفي والتمكيني لـ #الهيئة_العامة_للأوقاف، بالتعاون مع برنامج الأمم المتحدة الإنمائي، ورشة تأسيسية لتصميم “مؤش ...		https://pbs.twimg.com/media/G059XwrWoAEE0yL.jpg	#الهيئة_العامة_للأوقاف;#مركز_ريادة	"""https://x.com/AWQAF_KSA/status/1967647949044998473/photo/1"""	Saudi Arabia				Arabic	positive	أول أداة;الوقفية وتعزيز;تأسيسية لتصميم;عالمية لتطوير	178142				1,647.81			15	5		8	2	5		8	3533				
2025-09-18	15:23	"""1758198222000_QzEfWH7wlfRQYi9b7Fec0QePNrQA"""	https://twitter.com/AWQAF_KSA/statuses/1968652147244892299	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Quote	الهيئة العامة للأوقاف	@awqaf_ksa		QT @DgaGovSa: في اليوم الوطني السعودي 95، نسعد بتوحيد هويتنا الرقمية عبر #كود_المنصات #عزنا_بطبعنا https://t.co/3oNYEARd5F ; في مناسبة وطنية ...		https://pbs.twimg.com/media/G1IKcD_WgAAEG_A.jpg	#عزنا_بطبعنا;#كود_المنصات	"""https://twitter.com/DgaGovSa/status/1968648749464363237"";""https://x.com/DgaGovSa/status/1968648749464363237/photo/1"""	Saudi Arabia				Arabic	positive		178126				1,647.67			10	3		6	1	3		6	3832				
